,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Brand,Model
3510,Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,27000,Petrol,Automatic,First,13.0 kmpl,1591 CC,121.3 bhp,5,,11.45,9,Hyundai,Creta1.6
3516,Hyundai Santro GLS I - Euro I,Pune,2011,65400,Petrol,Manual,First,0.0 kmpl,1086 CC,null bhp,5,,2.1,14,Hyundai,SantroGLS
3527,Hyundai Verna 1.4 EX,Hyderabad,2012,93000,Diesel,Manual,First,23.5 kmpl,1396 CC,88.7 bhp,5,,5.55,13,Hyundai,Verna1.4
3531,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,27417,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5,,6.89,8,Hyundai,Grandi10
3541,Hyundai i20 Magna Optional 1.2,Kochi,2014,44525,Petrol,Manual,First,18.5 kmpl,1197 CC,82.9 bhp,5,,4.65,11,Hyundai,i20Magna
3552,Hyundai Grand i10 1.2 CRDi Sportz,Chennai,2018,48000,Diesel,Manual,First,24.0 kmpl,1186 CC,73.97 bhp,5,8.28 Lakh,5.95,7,Hyundai,Grandi10
3554,Hyundai Verna 1.4 CX VTVT,Kolkata,2014,19000,Petrol,Manual,First,17.43 kmpl,1396 CC,105.5 bhp,5,,5.25,11,Hyundai,Verna1.4
3566,Hyundai i10 Asta Sunroof AT,Hyderabad,2013,89000,Petrol,Automatic,First,19.2 kmpl,1197 CC,80 bhp,5,,4.19,12,Hyundai,i10Asta
3577,Hyundai Elantra CRDi SX AT,Delhi,2013,71000,Diesel,Automatic,First,22.7 kmpl,1582 CC,126.2 bhp,5,,6.8,12,Hyundai,ElantraCRDi
3583,Hyundai Verna 1.6 SX VTVT,Mumbai,2011,58000,Petrol,Manual,Second,17.01 kmpl,1591 CC,121.3 bhp,5,,4.0,14,Hyundai,Verna1.6
3585,Hyundai Sonata Embera 2.0L CRDi AT,Hyderabad,2009,94000,Diesel,Automatic,First,11.4 kmpl,1991 CC,142 bhp,5,,5.25,16,Hyundai,SonataEmbera
3588,Hyundai EON Era Plus,Jaipur,2013,70000,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,1.8,12,Hyundai,EONEra
3597,Hyundai Grand i10 CRDi Sportz,Delhi,2013,63210,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,3.71,12,Hyundai,Grandi10
3598,Hyundai Xcent 1.2 VTVT E Plus,Pune,2018,31000,Petrol,Manual,First,20.14 kmpl,1197 CC,81.86 bhp,5,,5.0,7,Hyundai,Xcent1.2
3599,Hyundai i10 Era,Ahmedabad,2008,60000,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,1.99,17,Hyundai,i10Era
3602,Hyundai i10 Magna 1.2 iTech SE,Mumbai,2011,9489,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.95,14,Hyundai,i10Magna
3610,Hyundai Creta 1.4 E Plus Diesel,Mumbai,2017,35000,Diesel,Manual,First,21.38 kmpl,1396 CC,88.7 bhp,5,,9.9,8,Hyundai,Creta1.4
3617,Hyundai i20 1.2 Spotz,Coimbatore,2018,20632,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,7.58,7,Hyundai,i201.2
3618,Hyundai Grand i10 CRDi Magna,Hyderabad,2014,73042,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,3.99,11,Hyundai,Grandi10
3622,Hyundai Santa Fe 4WD AT,Coimbatore,2016,28881,Diesel,Automatic,First,13.01 kmpl,2199 CC,194.3 bhp,7,,21.37,9,Hyundai,SantaFe
3625,Hyundai Verna 1.4 CRDi GL,Kolkata,2012,38000,Diesel,Manual,First,24.8 kmpl,1396 CC,88.7 bhp,5,,4.1,13,Hyundai,Verna1.4
3629,Hyundai Verna 1.6 CRDi S,Delhi,2015,57000,Diesel,Manual,First,23.9 kmpl,1582 CC,126.2 bhp,5,,6.6,10,Hyundai,Verna1.6
3630,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,32434,Petrol,Automatic,First,13.0 kmpl,1591 CC,121.3 bhp,5,,14.35,7,Hyundai,Creta1.6
3635,Hyundai Verna VTVT 1.6 AT EX,Pune,2013,37086,Petrol,Automatic,First,17.0 kmpl,1591 CC,121.3 bhp,5,,5.44,12,Hyundai,VernaVTVT
3639,Hyundai i20 2015-2017 Sportz AT 1.4,Pune,2012,56200,Petrol,Automatic,First,15.0 kmpl,1396 CC,98.6 bhp,5,,3.85,13,Hyundai,i202015-2017
3643,Hyundai Verna Transform VTVT,Hyderabad,2011,51500,Petrol,Manual,Second,16.2 kmpl,1599 CC,103.2 bhp,5,,2.6,14,Hyundai,VernaTransform
3645,Hyundai Santro Xing XP,Bangalore,2004,167000,Petrol,Manual,First,0.0 kmpl,1086 CC,null bhp,5,,1.35,21,Hyundai,SantroXing
3647,Hyundai Xcent 1.2 CRDi E Plus,Jaipur,2017,60500,Diesel,Manual,First,25.4 kmpl,1186 CC,73.97 bhp,5,,5.49,8,Hyundai,Xcent1.2
3655,Hyundai Elantra CRDi SX AT,Ahmedabad,2016,22000,Diesel,Automatic,First,19.5 kmpl,1582 CC,126.24 bhp,5,,16.0,9,Hyundai,ElantraCRDi
3657,Hyundai i20 1.2 Spotz,Mumbai,2017,3900,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,6.45,8,Hyundai,i201.2
3658,Hyundai Xcent 1.1 CRDi Base,Hyderabad,2016,106092,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,,4.4,9,Hyundai,Xcent1.1
3663,Hyundai Xcent 1.1 CRDi Base,Pune,2017,73000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,,4.5,8,Hyundai,Xcent1.1
3668,Hyundai i10 Sportz 1.2,Bangalore,2010,29000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,3.45,15,Hyundai,i10Sportz
3669,Hyundai Santro Xing XO,Hyderabad,2007,57309,Petrol,Manual,First,17.0 kmpl,1086 CC,null bhp,5,,2.1,18,Hyundai,SantroXing
3678,Hyundai Xcent 1.2 Kappa S,Chennai,2014,51000,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,,3.85,11,Hyundai,Xcent1.2
3691,Hyundai Grand i10 Sportz,Pune,2016,13436,Petrol,Manual,Second,18.9 kmpl,1197 CC,82 bhp,5,,4.7,9,Hyundai,Grandi10
3693,Hyundai Xcent 1.1 CRDi S,Mumbai,2016,63141,Diesel,Manual,Second,24.4 kmpl,1120 CC,71 bhp,5,,4.5,9,Hyundai,Xcent1.1
3704,Hyundai Verna SX CRDi AT,Delhi,2013,51000,Diesel,Automatic,First,19.08 kmpl,1582 CC,126.32 bhp,5,,5.64,12,Hyundai,VernaSX
3708,Hyundai Creta 1.6 CRDi AT SX Plus,Hyderabad,2016,33000,Diesel,Automatic,First,17.01 kmpl,1582 CC,126.2 bhp,5,,14.5,9,Hyundai,Creta1.6
3729,Hyundai i20 Sportz Option Diesel,Kochi,2013,67914,Diesel,Manual,First,23.0 kmpl,1396 CC,90 bhp,5,,3.45,12,Hyundai,i20Sportz
3734,Hyundai i10 Sportz AT,Delhi,2012,62282,Petrol,Automatic,First,16.95 kmpl,1197 CC,78.9 bhp,5,,2.9,13,Hyundai,i10Sportz
3736,Hyundai Grand i10 Sportz,Kochi,2018,43698,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,5.8,7,Hyundai,Grandi10
3737,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,28052,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5,,7.22,8,Hyundai,Grandi10
3738,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2016,29091,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5,6.82 Lakh,4.87,9,Hyundai,Grandi10
3743,Hyundai Verna 1.6 SX VTVT AT,Bangalore,2014,45000,Petrol,Automatic,First,15.74 kmpl,1591 CC,121.3 bhp,5,,7.5,11,Hyundai,Verna1.6
3748,Hyundai i20 1.2 Spotz,Kochi,2017,51612,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,7.11,8,Hyundai,i201.2
3753,Hyundai Grand i10 CRDi Magna,Mumbai,2013,71904,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,4.61,12,Hyundai,Grandi10
3755,Hyundai Grand i10 CRDi Magna,Chennai,2014,33000,Diesel,Manual,Second,24.0 kmpl,1120 CC,70 bhp,5,,4.05,11,Hyundai,Grandi10
3758,Hyundai i20 Magna 1.4 CRDi,Delhi,2015,44000,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5,,5.35,10,Hyundai,i20Magna
3768,Hyundai i20 2015-2017 1.2 Magna,Pune,2012,39000,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,,2.75,13,Hyundai,i202015-2017
3773,Hyundai Grand i10 AT Asta,Chennai,2015,15000,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5,,5.5,10,Hyundai,Grandi10
3775,Hyundai Xcent 1.2 Kappa S,Jaipur,2014,12500,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,,4.15,11,Hyundai,Xcent1.2
3776,Hyundai Verna 1.6 SX CRDi (O),Ahmedabad,2012,52000,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5,,6.5,13,Hyundai,Verna1.6
3778,Hyundai Verna CRDi,Hyderabad,2008,90000,Diesel,Manual,Second,16.8 kmpl,1493 CC,110 bhp,5,,2.25,17,Hyundai,VernaCRDi
3785,Hyundai Creta 1.4 CRDi S,Delhi,2016,42784,Diesel,Manual,First,21.38 kmpl,1396 CC,88.7 bhp,5,,10.17,9,Hyundai,Creta1.4
3787,Hyundai Verna 1.6 CRDI SX Option,Kochi,2019,30529,Diesel,Manual,First,23.9 kmpl,1582 CC,126.2 bhp,5,,14.28,6,Hyundai,Verna1.6
3790,Hyundai EON Era,Hyderabad,2011,68128,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,2.3,14,Hyundai,EONEra
3792,Hyundai EON Era,Hyderabad,2016,30000,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,3.25,9,Hyundai,EONEra
3801,Hyundai i10 Sportz 1.2,Hyderabad,2013,59000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,3.45,12,Hyundai,i10Sportz
3802,Hyundai Grand i10 Asta Option,Mumbai,2017,13000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,5.15,8,Hyundai,Grandi10
3804,Hyundai i20 Magna 1.4 CRDi (Diesel),Kolkata,2015,45000,Diesel,Manual,First,21.9 kmpl,1396 CC,88.76 bhp,5,,3.45,10,Hyundai,i20Magna
3813,Hyundai Grand i10 Sportz,Mumbai,2013,26000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,3.75,12,Hyundai,Grandi10
3817,Hyundai i20 1.2 Spotz,Chennai,2017,5000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,6.95,8,Hyundai,i201.2
3826,Hyundai i20 Magna,Kolkata,2010,38000,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,,2.23,15,Hyundai,i20Magna
3827,Hyundai Xcent 1.2 Kappa SX Option,Bangalore,2016,50000,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,,2.5,9,Hyundai,Xcent1.2
3832,Hyundai Santro Xing GLS,Chennai,2010,115000,Petrol,Manual,Second,17.92 kmpl,1086 CC,62.1 bhp,5,,1.5,15,Hyundai,SantroXing
3833,Hyundai Verna 1.6 SX VTVT,Pune,2013,41500,Petrol,Manual,Second,17.01 kmpl,1591 CC,121.3 bhp,5,,5.0,12,Hyundai,Verna1.6
3841,Hyundai Verna VTVT 1.6 SX,Kolkata,2018,5000,Petrol,Manual,First,17.0 kmpl,1591 CC,121.3 bhp,5,11.19 Lakh,8.7,7,Hyundai,VernaVTVT
3843,Hyundai Accent GLE,Mumbai,2010,32773,Petrol,Manual,First,13.2 kmpl,1495 CC,94 bhp,5,,2.05,15,Hyundai,AccentGLE
3844,Hyundai i20 1.2 Sportz,Kolkata,2016,19008,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,,5.25,9,Hyundai,i201.2
3845,Hyundai Verna VTVT 1.6 SX,Kochi,2012,32542,Petrol,Manual,First,17.0 kmpl,1591 CC,121.3 bhp,5,11.67 Lakh,5.77,13,Hyundai,VernaVTVT
3849,Hyundai i20 1.2 Sportz,Ahmedabad,2011,72000,Petrol,Manual,Second,17.0 kmpl,1197 CC,80 bhp,5,,3.25,14,Hyundai,i201.2
3854,Hyundai Sonata GOLD,Chennai,2003,44200,Petrol,Manual,Second,11.7 kmpl,1997 CC,134 bhp,5,,1.5,22,Hyundai,SonataGOLD
3857,Hyundai i10 Sportz 1.1L,Kolkata,2016,7200,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,3.59,9,Hyundai,i10Sportz
3860,Hyundai Grand i10 Sportz,Coimbatore,2017,23540,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,6.02,8,Hyundai,Grandi10
3866,Hyundai i20 Sportz 1.2,Kolkata,2015,35000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,4.43,10,Hyundai,i20Sportz
3868,Hyundai EON Magna,Ahmedabad,2014,47000,Petrol,Manual,First,22.0 kmpl,814 CC,55 bhp,5,,2.65,11,Hyundai,EONMagna
3892,Hyundai Grand i10 AT Asta,Coimbatore,2015,69053,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5,,5.72,10,Hyundai,Grandi10
3906,Hyundai Grand i10 CRDi Sportz,Kolkata,2014,43068,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,3.5,11,Hyundai,Grandi10
3908,Hyundai i10 Magna,Coimbatore,2011,50436,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,3.65,14,Hyundai,i10Magna
3909,Hyundai Grand i10 AT Asta,Bangalore,2014,21000,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5,,5.4,11,Hyundai,Grandi10
3917,Hyundai Elantra CRDi SX,Kolkata,2014,45000,Diesel,Manual,First,22.7 kmpl,1582 CC,126.24 bhp,5,,7.0,11,Hyundai,ElantraCRDi
3922,Hyundai Santro Xing GL Plus,Pune,2012,79000,Petrol,Manual,Second,17.92 kmpl,1086 CC,62.1 bhp,5,,1.6,13,Hyundai,SantroXing
3923,Hyundai Accent GLE,Hyderabad,2004,110000,Petrol,Manual,First,13.2 kmpl,1495 CC,94 bhp,5,,0.6,21,Hyundai,AccentGLE
3924,Hyundai EON D Lite Plus,Coimbatore,2014,45407,Petrol,Manual,Second,21.1 kmpl,814 CC,55.2 bhp,5,,3.39,11,Hyundai,EOND
3958,Hyundai i10 Magna AT,Coimbatore,2011,50058,Petrol,Automatic,First,19.2 kmpl,1197 CC,80 bhp,5,,3.84,14,Hyundai,i10Magna
3960,Hyundai Creta 1.4 E Plus Diesel,Kochi,2018,41641,Diesel,Manual,First,21.38 kmpl,1396 CC,88.7 bhp,5,,10.82,7,Hyundai,Creta1.4
3967,Hyundai i20 1.2 Magna Executive,Mumbai,2018,17000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,6.5,7,Hyundai,i201.2
3971,Hyundai i20 Asta,Chennai,2011,24000,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,,4.25,14,Hyundai,i20Asta
3979,Hyundai Grand i10 Asta,Kolkata,2015,15305,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,3.75,10,Hyundai,Grandi10
3983,Hyundai Verna 1.6 VTVT AT SX,Kochi,2018,33858,Petrol,Automatic,First,17.01 kmpl,1591 CC,121.3 bhp,5,,9.03,7,Hyundai,Verna1.6
3995,Hyundai i20 1.2 Sportz,Pune,2011,54000,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,,3.2,14,Hyundai,i201.2
3997,Hyundai i20 Active 1.4 SX Dual Tone,Kolkata,2015,27000,Diesel,Manual,First,21.19 kmpl,1396 CC,88.73 bhp,5,,5.99,10,Hyundai,i20Active
4002,Hyundai i20 Sportz 1.4 CRDi,Bangalore,2013,60000,Diesel,Manual,First,21.9 kmpl,1396 CC,88.76 bhp,5,,5.45,12,Hyundai,i20Sportz
4004,Hyundai Verna 1.6 SX VTVT (O) AT,Mumbai,2013,44000,Petrol,Automatic,First,17.1 kmpl,1591 CC,121.4 bhp,5,,5.6,12,Hyundai,Verna1.6
4006,Hyundai i20 Asta Optional with Sunroof 1.2,Mumbai,2012,50000,Petrol,Manual,First,18.5 kmpl,1197 CC,82.85 bhp,5,,3.7,13,Hyundai,i20Asta
4008,Hyundai i20 Sportz 1.4 CRDi,Kolkata,2013,25500,Diesel,Manual,First,21.9 kmpl,1396 CC,88.76 bhp,5,,3.55,12,Hyundai,i20Sportz
4019,Hyundai i20 Sportz 1.4 CRDi,Jaipur,2013,70933,Diesel,Manual,Second,21.9 kmpl,1396 CC,88.76 bhp,5,,3.9,12,Hyundai,i20Sportz
4023,Hyundai Verna 1.6 SX CRDi (O),Kolkata,2014,58000,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5,,5.75,11,Hyundai,Verna1.6
4027,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2017,21363,Petrol,Automatic,First,13.0 kmpl,1591 CC,121.3 bhp,5,,13.49,8,Hyundai,Creta1.6
4032,Hyundai Grand i10 CRDi Magna,Delhi,2014,42000,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,3.5,11,Hyundai,Grandi10
4034,Hyundai Creta 1.6 SX Automatic Diesel,Kolkata,2018,14000,Diesel,Automatic,First,17.6 kmpl,1582 CC,126.2 bhp,5,17 Lakh,11.25,7,Hyundai,Creta1.6
4054,Hyundai i20 Sportz 1.4 CRDi,Delhi,2017,25500,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5,,7.0,8,Hyundai,i20Sportz
4056,Hyundai Creta 1.6 CRDi SX Option,Ahmedabad,2015,61786,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,,10.5,10,Hyundai,Creta1.6
4072,Hyundai i20 Sportz 1.2,Mumbai,2016,6000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,5.95,9,Hyundai,i20Sportz
4075,Hyundai i10 Sportz 1.1L,Mumbai,2011,15590,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,2.25,14,Hyundai,i10Sportz
4076,Hyundai i20 1.2 Sportz Option,Kochi,2016,69681,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,,6.13,9,Hyundai,i201.2
4081,Hyundai i10 Sportz 1.2 AT,Pune,2013,15200,Petrol,Automatic,Second,16.95 kmpl,1197 CC,78.9 bhp,5,,3.85,12,Hyundai,i10Sportz
4084,Hyundai i20 Sportz 1.4 CRDi,Ahmedabad,2016,74000,Diesel,Manual,First,21.9 kmpl,1396 CC,88.76 bhp,5,,6.5,9,Hyundai,i20Sportz
4090,Hyundai Verna 1.6 CRDi SX,Delhi,2015,62542,Diesel,Manual,Second,23.9 kmpl,1582 CC,126.2 bhp,5,,6.5,10,Hyundai,Verna1.6
4097,Hyundai i20 Asta 1.2,Coimbatore,2016,40310,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,7.09,9,Hyundai,i20Asta
4099,Hyundai Grand i10 1.2 Kappa Asta,Delhi,2018,10000,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5,7.54 Lakh,6.5,7,Hyundai,Grandi10
4111,Hyundai EON D Lite Plus Option,Mumbai,2016,25350,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,2.55,9,Hyundai,EOND
4113,Hyundai Verna 1.6 SX VTVT,Bangalore,2014,45000,Petrol,Manual,Second,17.01 kmpl,1591 CC,121.3 bhp,5,,6.75,11,Hyundai,Verna1.6
4122,Hyundai Creta 1.6 CRDi SX Option,Kochi,2017,44887,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,,12.13,8,Hyundai,Creta1.6
4130,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,2017,15731,Petrol,Manual,First,15.29 kmpl,1591 CC,121.3 bhp,5,,12.49,8,Hyundai,Creta1.6
4133,Hyundai i20 1.2 Asta with AVN,Coimbatore,2015,20045,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,,6.22,10,Hyundai,i201.2
4137,Hyundai i10 Magna 1.2 iTech SE,Kolkata,2012,31000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.25,13,Hyundai,i10Magna
4140,Hyundai EON D Lite Plus,Ahmedabad,2015,20000,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,2.66,10,Hyundai,EOND
4145,Hyundai Creta 1.6 VTVT S,Pune,2016,26000,Petrol,Manual,First,15.29 kmpl,1591 CC,121.3 bhp,5,,12.5,9,Hyundai,Creta1.6
4150,Hyundai i10 Magna 1.2,Jaipur,2011,40496,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.65,14,Hyundai,i10Magna
4158,Hyundai Creta 1.6 VTVT S,Hyderabad,2015,48200,Petrol,Manual,First,15.29 kmpl,1591 CC,121.3 bhp,5,,9.0,10,Hyundai,Creta1.6
4162,Hyundai EON Era Plus,Hyderabad,2012,60500,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,2.6,13,Hyundai,EONEra
4164,Hyundai Creta 1.6 SX Option,Kochi,2017,47183,Petrol,Manual,Second,15.8 kmpl,1591 CC,121.3 bhp,5,15.86 Lakh,11.31,8,Hyundai,Creta1.6
4171,Hyundai Elantra CRDi SX,Kolkata,2013,42000,Diesel,Manual,First,22.7 kmpl,1582 CC,126.24 bhp,5,,5.85,12,Hyundai,ElantraCRDi
4176,Hyundai i10 Magna 1.1,Ahmedabad,2013,49000,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,3.2,12,Hyundai,i10Magna
4177,Hyundai Verna 1.6 SX,Hyderabad,2012,65254,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5,,6.55,13,Hyundai,Verna1.6
4178,Hyundai Verna 1.6 SX,Bangalore,2014,95000,Diesel,Manual,Second,22.32 kmpl,1582 CC,126.32 bhp,5,,6.9,11,Hyundai,Verna1.6
4180,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2017,101065,Diesel,Manual,First,20.5 kmpl,1582 CC,126.2 bhp,5,19.18 Lakh,11.45,8,Hyundai,Creta1.6
4182,Hyundai Verna 1.6 CRDI,Jaipur,2011,72000,Diesel,Manual,First,22.32 kmpl,1582 CC,126.3 bhp,5,,5.0,14,Hyundai,Verna1.6
4184,Hyundai i20 1.2 Magna,Kolkata,2010,45000,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,,1.9,15,Hyundai,i201.2
4189,Hyundai Xcent 1.2 Kappa AT S Option,Ahmedabad,2014,69000,Petrol,Automatic,First,16.9 kmpl,1197 CC,81.86 bhp,5,,5.25,11,Hyundai,Xcent1.2
4192,Hyundai i10 Magna 1.1,Delhi,2013,53213,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,2.74,12,Hyundai,i10Magna
4195,Hyundai i10 Era,Jaipur,2009,57000,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,2.25,16,Hyundai,i10Era
4215,Hyundai Santro Xing GL Plus,Delhi,2012,53000,Petrol,Manual,First,17.92 kmpl,1086 CC,62.1 bhp,5,,2.35,13,Hyundai,SantroXing
4220,Hyundai Verna VTVT 1.6 SX,Bangalore,2014,46676,Petrol,Manual,First,17.0 kmpl,1591 CC,121.3 bhp,5,12.27 Lakh,7.75,11,Hyundai,VernaVTVT
4230,Hyundai i10 Asta,Kolkata,2011,43000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.49,14,Hyundai,i10Asta
4252,Hyundai EON Era Plus,Coimbatore,2015,34063,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,4.01,10,Hyundai,EONEra
4258,Hyundai i10 Magna 1.2,Kolkata,2011,38002,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.15,14,Hyundai,i10Magna
4263,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Mumbai,2015,26000,Petrol,Manual,First,15.29 kmpl,1591 CC,121.3 bhp,5,,9.5,10,Hyundai,Creta1.6
4266,Hyundai Xcent 1.2 Kappa S Option,Kochi,2016,36216,Petrol,Manual,First,19.1 kmpl,1197 CC,81.86 bhp,5,,5.44,9,Hyundai,Xcent1.2
4283,Hyundai Verna 1.6 SX CRDI (O) AT,Pune,2014,57539,Diesel,Automatic,First,22.32 kmpl,1582 CC,126.32 bhp,5,,7.75,11,Hyundai,Verna1.6
4285,Hyundai i20 Sportz Option,Delhi,2010,62489,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,,2.6,15,Hyundai,i20Sportz
4289,Hyundai Verna Transform Xxi ABS,Bangalore,2011,60000,Petrol,Manual,First,16.2 kmpl,1599 CC,103.2 bhp,5,,3.95,14,Hyundai,VernaTransform
4290,Hyundai Accent GLE,Pune,2005,123200,Petrol,Manual,Second,13.2 kmpl,1495 CC,94 bhp,5,,1.0,20,Hyundai,AccentGLE
4293,Hyundai i20 Sportz 1.2,Kochi,2015,40901,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,5.76,10,Hyundai,i20Sportz
4294,Hyundai i10 Magna 1.2,Coimbatore,2013,36264,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,4.32,12,Hyundai,i10Magna
4295,Hyundai i10 Magna 1.1L,Delhi,2009,60000,Petrol,Manual,Second,19.81 kmpl,1086 CC,68.05 bhp,5,,1.9,16,Hyundai,i10Magna
4302,Hyundai Santro Xing GL,Delhi,2012,61449,Petrol,Manual,First,0.0 kmpl,1086 CC,62 bhp,5,,2.15,13,Hyundai,SantroXing
4306,Hyundai i10 Era 1.1,Jaipur,2008,82203,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,1.8,17,Hyundai,i10Era
4317,Hyundai i20 1.2 Magna,Kochi,2014,44612,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,,4.07,11,Hyundai,i201.2
4332,Hyundai Grand i10 Asta Option AT,Mumbai,2016,15000,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5,,5.35,9,Hyundai,Grandi10
4334,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2017,38712,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5,7.45 Lakh,5.87,8,Hyundai,Grandi10
4338,Hyundai i20 1.2 Magna,Bangalore,2010,52000,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,,3.65,15,Hyundai,i201.2
4362,Hyundai EON Magna,Jaipur,2016,27886,Petrol,Manual,First,22.0 kmpl,814 CC,55 bhp,5,,2.85,9,Hyundai,EONMagna
4372,Hyundai i20 Asta Option 1.4 CRDi,Coimbatore,2016,99362,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5,,7.03,9,Hyundai,i20Asta
